B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
A02K	0.160354735071153	0	0.00742235332481925	0.0945079908499623	0	0.107802618621277	0	0	0.156950043834024	0	0.124627644033935	0	0.019510670433699	0.0692422200215878	0	0.0141948731493133	0	0	0	0.235496607843775	0	0.00989024281645411
A28C	0.0957651033647365	0	0.0141392614690603	0.0239589641142869	0	0.320449796769388	0	0.00141171078169774	0.0594344012678652	0	0.105889913879566	0.0044401766130545	0.0352684488693833	0.279716669512379	0.0262421476884783	0	0.00892544224771997	0	0.00581213806406872	0	0.0185458253583148	0
X5348	0.00391054446247781	0	0.00251977091890754	0	0	0.0114071008952905	0	0	0.080889968800914	0	0.0383710172729073	0	0	0.77883662031917	0.000229653494553491	0.0817803209502925	0	0	0.00205500288548657	0	0	0
X5821	0.0353607253183747	0	0.125140145519487	0.173490909714834	0	0	0.215135421162638	0	0	0	0.115060436985133	0	0	0.0371925994477674	0.110257570135885	0.0663490677868853	0.0214283815159033	0.002629957812411	0	0.0853189311475114	0.00274506125079193	0.00989079220237775
A28H	0.321818820732861	0	0.0714371855744387	0.0712726540285407	0	0.193346191164883	0.0435939158421137	0	0.0190743388013722	0	0.0383833389560429	0	0.0220544877046046	0.0225520920150997	0.0196610917894323	0	0.0522757875370376	0	0	0.124530095853574	0	0
X6889	0.00161718087789952	0	0	0.00929886783172134	0	0.153307456335575	0	0	0.108194702614527	0	0.206512918918554	0	0	0.111832707261653	0.000349360251675404	0.00912614636333051	0	0	0	0.379748228431902	0.0200124311131625	0
X6608	0.133313494958006	0	0.0132298617974084	0.0214097489803311	0.0287914495064213	0	0.391716219043342	0	0	0	0.233623214620477	0	0.00207511451470663	0.0453450959530103	0	0.0207688115108531	0.00501145808105433	0	0	0.10471553103439	0	0
X6570	0.0957530265592825	0	0.0143414870066842	0.218791130757671	0	0.0559480973551542	0.00962413269806197	0	0.0636016955495424	0	0.0001121966473799	0.0581479152688788	0	0.155241997887282	0.113017104970061	0.161456786088404	0.03649527935828	0	0.0174691498533185	0	0	0
X3850	0.107528251131145	0	0.288529965714565	0.0484745378149865	0	0.0309213890422305	0.128554188953875	0	0.0208433252932555	0	0.0959921115033818	0	0	0.0854338593536937	0	0.0873443216660151	0.0193759978389467	0	0	0.0749292336017475	0	0.012072818086158
X6964	0.0519706524413964	0	0.102028326431994	0.266477088642416	0	0.00553586860836049	0	0.0501021946071065	0.0698369315517168	0	0	0.0127678606402886	0	0.121889384623133	0.0974129268804966	0.164249627160512	0.0396093316440543	0	0.0181198067685249	0	0	0
X3947	0	0.00237301117892152	0.00143200755659481	0.0603644604414705	0	0.216437546633226	0.0123603929679483	0.00655849673691301	0	0	0	0.0446536795180131	0	0	0.0775245239323491	0.209485844244497	0.0711648039301951	0.0195736699710711	0	0.1809959203582	0.0528580534821358	0.0442175890484648
X6805	0.0788569007717057	0	0	0.0634003357493791	0	0.203836645816913	0	0	0.142151617919841	0	0	0.0384861805660445	0	0.0809514172857293	0.017661995855184	0.143929060787619	0.152648100484459	0.014008447138874	0	0.0566055900398015	0.0074637075844504	0
X6529	0.0371996675890856	0	0.156549168627412	0.0715170718552509	0	0.0894007382074937	0.0169071170649414	0	0.0745035552137591	0	0.0917267366374291	0	0	0.154924697117668	0.0684495136031393	0.102162706990899	0.0109697923302096	0	0	0.105651387928709	0	0.0200378468340044
X6386	0.0390384545783641	0	0.0382296006236185	0	0	0.200060735166737	0	0	0.0732968341822363	0	0.16146561684418	0	0	0.272602082033624	0.0102997820964889	0	0.012106877125645	0	0	0.192900017349106	0	0
X3667	0.118655314855847	0	0.0163595287303977	0.0658594634390849	0	0	0.212947660217979	0	0.0276736630753432	0	0.182521543020307	0	0	0.155972983788532	0.0216870734151311	0.0359628698289954	0.0308683064593409	0	0	0.122522152834154	0	0.00896944033488807
AAT6	0.0599968375891216	0	0.0598130071817761	0.128994017641884	0	0.138002763465556	0.0488478571340378	0.0467836321420017	0	0	0	0.0364044799216829	0	0.13190085467069	0.118518330430056	0.143289694955212	0.039750549107666	0	0.0476979757603171	0	0	0
X3833	0.0782685486108197	0	0.065937045501105	0.160462722572245	0	0.0691202678706185	0.0482241690489038	0.010829596906775	0.0183218609474019	0	0.0798680899714158	0	0	0.17676573352908	0.0354309822714566	0.0966455149333958	0.00382292285905823	0	0	0.135051964264021	0	0.0212505807137042
X3518	0.154385538185805	0	0.0465770452490772	0.117400942041233	0	0.110592322838214	0	0.0194075166412992	0.0222888662174286	0	0.0587766838693383	0.00955802356395396	0	0.206309256476375	0.100094546406131	0.129234057901579	0.00426694528501572	0	0	0.0211082553245496	0	0
X3877	0.0788847102281506	0	0.0175622036836478	0.0860347452462043	0	0.117729287222545	0	0.0532603239652303	0.0695498422000773	0	0	0.0554779553029074	0.00443302375978716	0.0994729424842996	0.125050933848534	0.0465104197782836	0.0419102432710476	0	0	0.0156836763184691	0.0399306455043957	0.148509047186421
X6652	0.114844692659283	0	0	0.0591869133778396	0.00777158179150584	0	0	0	0.0926896054475323	0	0.115747181697408	0	0	0.404993629194773	0	0	0	0.0111360099707798	0	0.193630385860878	0	0
X6536	0.044596225108335	0	0	0	0	0.0882478827851927	0	0	0.0557369575829772	0	0.150990084804673	0	0	0.29997403249868	0	0.0417183261674758	0	0	0	0.305149246750335	0	0.0135872443023319
X3869	0.0487462033032797	0	0.0229252066698944	0.0970174306835774	0	0.0708366871130468	0.0378282515926655	0	0.0280250837849417	0	0.126692536294082	0	0	0.237020008784628	0.0630590884171121	0.0985188396978057	0.022617617508661	0	0	0.11067766780035	0	0.0360353783499556
X3710	0.0544590632806187	0	0.00874108151955279	0.244148848228113	0	0	0.115439883146537	0.0597036758109847	0.0377481166158198	0	0.065882482195547	0	0	0	0.0544593253615003	0.116894113562603	0.0743490542706408	0.00479963461955093	0	0.0872890304724071	0	0.0760856909161248
X3977	0.107071602294668	0	0.0088268340776024	0.109384815388275	0	0.00836224382030859	0.0420550339696056	0.0962396086831319	0	0	0.0762980899331932	0	0.00495990994239659	0.0301546699533321	0.067471526726854	0.184595544077015	0.0917106081103216	0	0	0.172869513023297	0	0
A00W	0.125779734810184	0	0.0234216834858576	0.0727853260442165	0.0362530850915151	0	0.0550073598779172	0	0.0637227134287911	0	0.218154273693471	0	0.0137299519477341	0.1133112176663	0.0178149366848577	0	0	0	0	0.2493252474987	0.010694469770456	0
X3522	0.252365024910359	0	0.095523871668834	0.131581440325193	0	0.199203374780678	0.00722245070662843	0	0.0562475491572033	0	0.040355333030756	0	0.0152817320968734	0.0323419924239949	0.0369283053548699	0.0228038026335504	0.0240483663733992	0	0	0.0821774517159088	0.00391930482175165	0
X3861	0.234870937094363	0	0.414403282247514	0.0658475341465904	0	0.113142633205139	0.0145154081715026	0	0.0249630263390827	0	0	0.0148066438596716	0.0204248457441148	0.0310526501016588	0.0199168812689417	0.0166658375719106	0.0173259530012591	0	0	0	0.0120643672482519	0
X5664	0.145392951495131	0	0.00589083362056911	0.0571477821630857	0	0.128300432504317	0.0437828008953665	0.0210195039184955	0.0319200334317056	0	0.136919171955493	0	0.0151075999916625	0.0834981894436163	0.0131388341254773	0.151247518836658	0.0336724679638788	0.0168218078763134	0	0.11614007177823	0	0
X3526	0.0979339082224166	0	0.0025251773134159	0.144823607635195	0	0	0.284285954852872	0.0300378587629565	0	0	0.0611987288516436	0	0	0.0831185911152207	0.0977090422547469	0.153756925908577	0.0103214012978837	0	0	0.0125798550397026	0.0103444742702639	0.0113644744751056
X2685	0.113383412995387	0	0	0.0529475162925694	0	0.0577629471761485	0	0	0.122318201462903	0	0.0588809727392836	0	0	0.179433880966859	0.0157843388041327	0.208742240240149	0.0968611469282226	0	0	0.0628296905490495	0.0310556518452954	0
X3867	0.157662258324881	0	0.0258374248193668	0.0433485019682328	0	0.111946381901027	0.186275861587952	0	0	0	0.0875755833555235	0	0.0374774053538594	0.0675232079115076	0.0548386018309736	0.130199873363779	0.0496280836096876	0	0.0337938457236805	0	0.0138929702495278	0
X3488	0.186601245582899	0	0.102136124458096	0.0280050283706555	0.00418893220809712	0.0143756467301705	0.266662324422074	0	0	0	0.138121678772126	0	0	0.0602737148974453	0.0150648205009222	0.104098034546444	0.0127937635792594	0	0	0.0676786859318115	0	0
X6718	0.0997226064578163	0	0.069196423306271	0.130238956128816	0	0	0.101933421446844	0.0653585156731997	0	0.0305723767244079	0.0539463373332416	0.0246427850086251	0	0.092715814924888	0.165461352196705	0.0963593966854061	0.0442246458977237	0	0.0256273682160554	0	0	0
X6320	0.272984029260257	0	0.0119994057889985	0.127018180915654	0	0.153887254298156	0	0	0.132825076615121	0	0.0200644207338344	0	0	0.158709627519374	0.0833881304992995	0	0	0	0	0.0391238743693049	0	0
X6538	0.0218848066170329	0	0	0	0.065984366384326	0	0.303466102365649	0	0	0	0.33394354079858	0	0.066207004849752	0.0945234082328908	0	0.0207285343994265	0	0.00419221566721151	0	0.0839387760738159	0.00513124461131521	0
X3524	0.0590342340311933	0	0.0833099476858269	0.145107523186355	0	0.0556403416276436	0.22158003572126	0	0	0	0.131190062250163	0	0	0.044504219381839	0.0170742827446961	0.0868443298317109	0.0369988464733825	0	0	0.0751001269099272	0.0436160501560022	0
X3808	0.0604636292657846	0	0.0434118552406864	0.0188943322164834	0	0.119786972263491	0	0.0137012906928701	0.0652510284706325	0	0.0518730635340675	0	0	0.241690751815678	0.0528619546836385	0.163226854494824	0.0152000815007138	0	0.0423360549204747	0.0553660166758505	0.0245558850905016	0.0313802291343027
A5YW	0.222407610415027	0	0.291549179675152	0.0373083358956358	0	0.133598829925024	0	0.0247903448979136	0.0157007661986335	0	0.0228811987364756	0	0	0.092992511202381	0.0109479293000502	0.0806893320291803	0	0.0038911548706543	0	0.0632428068538727	0	0
A54L	0.207619227161407	0	0.136023087519933	0.0134122918916449	0	0.112473401951095	0	0.0160926230877052	0.0933282103485769	0	0.0910850869406894	0	0.0123124699605594	0	0	0	0	0.0161063138325728	0	0.291225282997587	0.01032200430823	0
X3984	0.0586868240394774	0	0.0318759384464124	0	0	0.210335389862813	0.0791224300512779	0.0400161282387324	0.0287140900853738	0	0.131068358409354	0	0	0.116196816608565	0.0474072279742479	0.0471900390675229	0	0.0311959270682433	0	0.168995559255076	0.00919527089290259	0
X5255	0.264662295823008	0	0.0292588835522686	0.0505681828511765	0	0.126414554655387	0	0	0.0974462737716362	0	0.118856430039779	0	0	0.0201064488887713	0.000703674968226593	0	0.0240179433054765	0	0	0.267965312144271	0	0
X5403	0.0755736377781815	0	0.00893490993925498	0.030416176517857	0	0.169137372697676	0	0.00853605887726845	0.0733985650254598	0	0	0.040487412650148	0	0.351896987882176	0.0214580938197989	0.125522203638552	0.023954080832245	0	0	0.0619174966143233	0	0.00876700372705902
X6601	0.110143952746233	0	0	0.09854285637753	0	0.0789828877771955	0.00261046074067362	0	0.0853488506803467	0	0	0.0320112357420443	0	0.301975807284709	0.0992041843195634	0.157953705645827	0.0307540965373936	0	0	0.00247196214848382	0	0
X3712	0.0356954733536149	0	0	0.126724907840312	0	0.152945001971183	0.046546542203506	0	0.0192345987118597	0	0.0579440980341896	0	0	0.288901220290912	0.0442938963821027	0.122618863325783	0.00102196630878824	0	0	0.0837373771959659	0.0203360543817823	0
X4947	0.152516499714832	0	0.0708542782930391	0.126080103431466	0	0.224541081880388	0	0	0.0391345738555625	0	0.0406371529900593	0	0.0215962053989233	0.0331584020336525	0.0464846509340141	0.0774879549586436	0.121079264549168	0	0	0.0464298319602528	0	0
A02Y	0.0899937229158044	0	0.0195722141848463	0.25406443222425	0	0.21796392144741	0	0	0.0817378734462225	0	0	0.0288989722738996	0.0173180545221753	0.103533176982128	0.075566270608914	0	0.0380978429416288	0.00381799243622507	0	0.0694092068426755	2.63191738201661e-05	0
X3975	0.105950000235835	0	0.00764319086022043	0.0212297334885397	0	0.0542857188742905	0.218569509597619	0	0.0288227292497027	0	0.22848911284687	0	0	0.141650420298737	0	0.0921869629221011	0.00738126155874102	0	0	0.0831538336180219	0.010637526449322	0
X6748	0.000812595272198721	0	0	0.0169002061073115	0	0.0751738470375041	0	0	0.0492310663171136	0	0.0685646355400219	0	0	0.621250902567438	0	0.0870025315991044	0	0	0	0.0810642155593078	0	0
X6306	0.0677817163974195	0	0.00525859686411513	0.344538660027387	0	0.0522483847966025	0	0	0.15002864909229	0	0	0.127211941630881	0	0.140285050086622	0.0774860496105853	0	0.0170981070272868	0	0	0	0.0180628444668106	0
A5Z2	0.253685693850139	0	0.110120089275396	0.213294291501105	0	0.0878248862699005	0	0.0562728806839161	0.141549691328	0	0	0.0486073080138539	0.0101810426536681	0.0161124938003815	0.0243408289538258	0	0.0183271242118865	0.0196836694579278	0	0	0	0
A0XF	0.0395438715190793	0	0.00834312193465009	0.034441060308406	0	0.0349089588451411	0.418371591311068	0	0	0	0.0848600743788439	0	0.00651792805006315	0.164303422635405	0.0860942674921014	0.0405750261490929	0.0356068327726777	0	0.0351387519322985	0	0.0112950926711728	0
X3494	0.102803785153661	0	0.0105289226953238	0.0128761364622949	0	0.124034673443394	0.191693679797466	0	0.0281097958489341	0	0.171087729818098	0	0	0.172418901704653	0	0.0399381805286766	0.0477106714442837	0	0	0.0958884696759868	0	0.00290905342722804
X3543	0.0764429485069994	0	0.0122944516164114	0.330072629379561	0	0.0910789603460718	0.000563602140358901	0.0622267541109501	0.101805667717114	0	0.00800136834016088	0.0460569157262039	0.00489232214555199	0.0535421150900013	0.0679247497528886	0.115342695172803	0.0249585560214361	0	0	0.00479626393348769	0	0
A01C	0.116318590473141	0	0.00269571273611801	0.0338963945203538	0	0.0957557381784534	0.255841380140972	0	0	0	0.191602130284474	0	0	0.161667261374205	0.0155031219473438	0.0999810248965982	0.011356030964259	0	0	0.0153826144840815	0	0
X4952	0.0643634281033333	0	0.00648539046657646	0	0	0.170054773686154	0	0	0.069729829847344	0	0.12597835276558	0	0	0.17845487902549	0	0	0	0	0	0.33004303217918	0	0.0548903139263426
X6531	0.0234800447248417	0	0.0219895841500528	0.233723226680716	0	0	0.105478572006988	0.00504379051603886	0.0606134790781945	0	0.00407157049405435	0.0275358218069718	0.0300080284887787	0.146887501147437	0.109431392273825	0.0932682063516358	0.0169684535158677	0	0.0769174636570993	0	0.0445828651074996	0
A00A	0.101991156229028	0	0.00935515458114687	0.135043687608977	0	0.109526321809418	0	0.0257386891502867	0.0761120056955727	0	0.0449532643733488	0.00900779907769665	0	0.171566764796609	0.0790707604940011	0.120678919121783	0.0262116853707084	0	0	0.0907437916914232	0	0
X5538	0.0407553825958854	0	0.034981058845022	0.0180839922809641	0	0.0685241855985132	0	0	0.0973832121008253	0	0.0985679770929021	0	0	0.316336649167922	0.0218802545016985	0.141493371118564	0.008591067877618	0	0	0.138563298031529	0.00502766444447505	0.00981188634408029
X5660	0.0135158595364011	0	0	0.0492413744031519	0	0.156443474014444	0.00931770476994469	0	0.0314427648542121	0	0.107778304394128	0	0	0.366781361282286	0.0178105965126059	0.110627241115812	0.0241483696998612	0	0	0.112892949417153	0	0
X3842	0.0174514695121638	0	0	0.116758528214827	0	0	0.0105558531424788	0	0.124650369831818	0	0.0363951429671449	0	0	0.467853111287953	0.0571244731863083	0.105417279847622	0.00586976918566325	0	0	0.0579240028240207	0	0
X6605	0.100236512674761	0	0.0835762829085628	0.0527435842034829	0	0.135493807386877	0	0	0.0899956056760249	0	0.0106911341906172	0	0	0.316103135154159	0.0788614599116126	0.0500776931758991	0	0	0.0403398442583672	0.0418809404596365	0	0
X5349	0.120075814970469	0	0.00234874953440152	0.0200688206210546	0	0.0451662962155977	0.0934017522209419	0.00862321374311825	0.00901235950611302	0	0.0330551086152773	0	0	0.523875887290938	0.0345145878079989	0.0939389886846986	0	0	0.0159184207893917	0	0	0
X3779	0.0866306650256484	0	0.115207411110558	0.0188055970904664	0	0.146737975159117	0	0	0.101169894525838	0	0.0776887663442272	0	0	0.293680821821597	0.0140242635624145	0.0175236181688648	0	0	0	0.128530987191268	0	0
A022	0.0253783630423787	0	0.0250135030183021	0.468607221147321	0	0	0.149444271865747	0.0363151958608118	0.0499903487544233	0	0.0677849013434156	0	0.018324511476403	0.0264250362586631	0.0672731885556047	0.0550547122259435	0.0103887464509867	0	0	0	0	0
X6137	0.0678176049867555	0	0.0421026774491199	0.0509824327019704	0	0.271833301671073	0.0670482055011039	0	0.132373936178509	0	0.0490226217645679	0	0.0214125784229466	0.161620881371478	0	0	0	0.0545320499383949	0	0.0812537100140801	0	0
X3845	0.11860369075989	0	0.0644698211383483	0.201287322453281	0	0.0474152422847621	0.0703835524376815	0.0454713657318386	0.00516777442682997	0	0.0278170584983678	0.0151619945105151	0	0.109205290686071	0.0551051059364663	0.159843877640041	0.00237934198831015	0.00138971566760399	0.00889182384728736	0	0.0547665361675862	0.01264048582512
X6854	0.0934170929297642	0	0.018402309142993	0.129554690622335	0	0	0.228960419534733	0	0	0	0.117831010284629	0	0	0.281424885448416	0.0759798543920764	0.0423632636679511	0.00616755641303143	0	0	0.00589891756406986	0	0
X3675	0.0885784617509297	0	0.0104274504996169	0	0	0.0965525627326064	0	0	0.111855423009277	0	0.231574817003744	0	0	0.0755639322872413	0.0193571554504535	0	0.0115633366597912	0	0	0.348775509003481	0.00349589719215818	0.00225545441070057
A6GA	0.101040052088016	0	0.0555687915956959	0.131139138591033	0	0.156692951171143	0	0	0.143294384705401	0	0.0174472168124875	0.00639266421829665	0.0207667755941653	0.150296184590461	0.041712991234123	0	0.126487955515846	0	0	0.0408188144345442	0.00834207944878744	0
A01Z	0.165629803263865	0	0.0154198166143546	0.0311839190115561	0	0.109279593297787	0.0232805567090082	0	0.0585482157759605	0	0.118898806848243	0	0	0.0815892203442674	0.0268624028057733	0	0.0271406733016756	0	0	0.326495679353487	0.0156713126740225	0
X6172	0.15507134430265	0	0.0267820926085599	0.0310554843037166	0	0.24420773219738	0	0	0.0646260621121884	0	0.0906527348326991	0	0	0.185988532209061	0	0.0882540026318624	0.0116254767219577	0.00529693043469832	0.000166837970980609	0.0919703830199251	0.00430238665432073	0
AATE	0.240879445818591	0	0.0511383192690233	0.0963150795243636	0	0.0870693161881807	0	0	0.0868250116661956	0	0.0636562590552504	0	0	0.249263085920522	0	0.0304231353231038	0.00600471699626798	0.00275212806873824	0	0.0856735021697637	0	0
X6928	0.0470864816923451	0	0.101463184644009	0.253293668154945	0	0.0483601461892853	0.102738020513012	0.0423918405849956	0.0508308533582045	0	0.019543604447441	0.0081921636571028	0	0.118874761022542	0.0649943493005969	0.0894330025440047	0.0229700908875698	0	0.0143633599665932	0	0	0.0154644730373528
A1D9	0.00967935575996647	0	0	0.0974166002280579	0	0.368071727813772	0	0	0.0588420987626013	0	0	0.00618281547741487	0.0462206245923211	0.0546404654126897	0.00134226814912845	0.0871952356128672	0.0132468822824066	0.034152749130581	0	0.206492139949568	0.0165170368286253	0
A01I	0.159895366804338	0	0.0166909218444289	0.00708415199208416	0	0.203801318959984	0.0795026724481955	0	0.0632793758338894	0	0.0643685704805283	0	0.0140674703506128	0.0124452933459557	0.0792643752326906	0.0337383181012647	0.0873774783195664	0	0	0.163902349662553	0.0145823366239093	0
X6930	0.0899516216264519	0	0.145932100770125	0.137917323046016	0	0.05359314970833	0	0.0484751718925509	0.0433140542078787	0	0.0222614644111616	0.0120346017957569	0	0.157994300630787	0.0995102900224116	0.0667900624399557	0.0131298422642324	0	0	0.109096017184342	0	0
X3555	0.0110401925275112	0	0	0	0	0.167596098844571	0	0	0.0977065585662012	0	0.140523481505841	0	0	0.195473853455803	0.0646688033580194	0.00817400589466192	0	0	0	0.178159114356505	0.00743353911026841	0.129224352380618
X6676	0.148746228552521	0	0.0126720186995382	0.0475192398123377	0.000662049042361859	0	0.24872677440061	0	0	0	0.132528497818944	0	0	0.295361513742262	0.0199142836776138	0.0301465174099215	0.0208312065720893	0	0	0.0428916702717995	0	0
X4107	0.15995778328791	0	0.207329961906416	0.0349363680806962	0	0.0944242803676156	0	0	0.118491605917937	0	0.0643009613096984	0	0.0210088372312585	0.0659599330687841	0.0317556712352749	0.0284393714572158	0.0672341978857989	0	0	0.106161028251395	0	0
A01R	0.0294173819507408	0	0.00494051714833002	0.267504916308764	0	0	0	0.0612051813267776	0.157862137010935	0	0	0.129300196449945	0	0.208595030533288	0.0317117335127177	0.0468084356376864	0.00699346891675808	0	0.0556610012040575	0	0	0
X3529	0.135601632329239	0	0.0293402389821814	0.00668693033482504	0.0800470547471757	0	0.295940332496464	0	0	0	0.182662362745472	0	0	0.0760108513399874	0	0.0570672065548933	0.0127499367642848	0	0.0444352753397361	0.0671278610079829	0.00231650986390974	0.0100138074938489
X6294	0.129275749325524	0	0.0244162636971507	0.0373911969341969	0	0.131713410450297	0.265110170095568	0	0	0	0.21215643793868	0	0.0110231170166471	0.0707334086509648	0	0.0289317534792157	0.0253364004295945	0	0	0.0639120919821612	0	0
X4684	0.0728620403092182	0	0.109501063925484	0.0744589172542805	0	0.0877042858464126	0.015527731870482	0	0.103976908413314	0	0.0928693335092974	0	0	0.174671439558921	0.00243432428739416	0.0864454181190145	0.00551023494540664	0	0	0.163907691847077	0	0.0101306101136981
A01X	0.285334854512672	0	0.0131666518641668	0.0542699899142737	0	0.133862254412976	0	0	0.167423733424784	0	0.0881511300352318	0	0	0.0855799770267264	0.0203531877431961	0	0.101817795692798	0	0	0.0500404253731756	0	0
X4750	0.154847473486652	0	0.101856572280649	0.141990386097461	0	0.0287700746653893	0	0.0182095538583194	0.122114185524133	0	0.0850257928096936	0	0	0.152951825729928	0.0803363311337405	0	0.0472345997119732	0	0	0.0666632047020598	0	0
A01K	0.109040622133007	0	0.0909833181030348	0.0576010724766668	0	0.0682091494286868	0	0.00526402246978299	0.146427207690775	0	0	0	0	0.213296289059566	0.0513303587787791	0.158093773202453	0	0	0	0.0873733947708172	0	0.0123807918864315
X6314	0.126408033593595	0	0.00896122878128408	0.0504621716114203	0	0.139442688870868	0	0	0.0548098171022586	0	0.0871219105556881	0	0	0.154439145828809	0.0886588468362628	0.15158638958218	0.0413302920123955	0	0	0.0967794752252398	0	0
X5915	0.0198316733950664	0	0	0.0391584877446783	0	0.159870261034737	0.342554125880385	0	0	0	0.264009108250877	0	0.0472285806640644	0.0146748194210775	0	0	0.0064276631170501	0.0180443992409132	0	0.0803074463038354	0.00789343494731597	0
X5796	0.113559433304921	0	0.101140178753383	0.0674231015748226	0	0.353773727093282	0	0	0.0822704575432417	0	0.0870840266842962	0	0	0.0172077205684959	0	0	0.0577473315794272	0.00630233103627287	0	0.113491691861856	0	0
X6599	0.189210436063402	0	0.0634910656662478	0.0957166088154806	0	0.113830095783378	0	0.00623975621723883	0.147384234686421	0	0.121514498818834	0	0.00424189586604676	0	0	0	0	0.0101054824937796	0	0.238769084833598	0.00949684075557203	0
X6901	0.0539108380478141	0	0.00394736807718916	0.123485768612444	0	0.00557842023414642	0	0	0.0605284858947354	0	0	0.0527443650807328	0	0.312763170098003	0.150093834457061	0.156674542907329	0.02088404654683	0	0.0593891600437159	0	0	0
X6299	0.122567069130431	0	0.0392901381550639	0.278676206278122	0	0.000802841116964831	0	0.0177573593785843	0.0243756149043398	0	0.0546732304445507	0	0	0.178921149157139	0.052173006515575	0.185057184580995	0.0399052229031877	0	0	0.00580097743504574	0	0
X6808	0.0600327555964724	0	0.0107710791078283	0.0479371871821597	0	0.0304234360404139	0.531946444783752	0	0	0	0.201019646792908	0	0.010689570162406	0.0801565801827564	0.0217631983586686	0	0.00524378709182228	0	0	0	0	1.63147008125261e-05
X3516	0.0556004040307914	0	0.013743134794982	0.289990312793772	0	0.0631337365984847	0.0490857759661838	0.0127648889803545	0	0	0.0125659685852	0.0257102900317919	0	0.0954940353609643	0.107472569222	0.0804394255088929	0.0349751503264342	0.0810438083966922	0	0.0689163985925074	0	0.00906410081094879
X5666	0.0743925074935359	0	0.0187143573184777	0.0109652512178155	0	0.107942356907466	0.122859700414427	0	0.0158603150252976	0	0.130603525189432	0	0	0.272702704224437	0.0128763438891309	0.126502621776154	0	0	0	0.0774203609711818	0.00651407351014003	0.0226458820625044
X3510	0.074091312246142	0	0.137358659754844	0.101716209803571	0	0.0283921631167798	0.0243463334690428	0	0.0117697988970328	0	0.0456898398888767	0	0	0.14389918745879	0.14073957686843	0.187699173049479	0.0514578872252016	0	0	0.048552099505211	0.000513065008684936	0.00377469370791373
X6293	0.158917709263919	0	0.17683247919187	0.0932213754864361	0	0.0747391068937685	0.234615071302012	0	0.0230739241680856	0	0.0962126442742597	0	0	0.0825206824110761	0.0257943740345241	0.00717844309059599	0	0	0.0185322264703135	0	0	0.00836196341313875
X6895	0.0555110597740389	0	0.00473422553675151	0.259772757987583	0	0.0702839733644955	0.152895682442147	0.0331914091482553	0	0	0.108680753192276	0.0164349964009228	0	0.0359416959867839	0.100661590486372	0.0952984772518571	0.0135645642598788	0	0.0480599250357036	0	0.00496888913293569	0
A02E	0.178164459940656	0	0.0976366178355922	0.0983173356472374	0	0.0677865402553994	0	0	0.122486506990745	0	0.0520523134447633	0	0	0.161861281883633	0	0.0119557122922779	0	0.0346461279244776	0	0.158924836916268	0.0161682668689502	0
A28A	0.0446300302245091	0	0	0.129226432434721	0	0.100852486486313	0.133124351706536	0	0.0321576283637531	0	0.100097967409724	0	0	0.183843487893283	0.0159656430824114	0.21710827181961	0	0	0	0.0419951347116004	0.000998565867538264	0
X6654	0.058174614504932	0	0.00567600924562733	0.074415830122597	0	0.0816801677834279	0.00113001088596628	0.0194122971336454	0.0751465615736556	0	0.0388338221383403	0	0	0.348741444823422	0.0876872272053692	0.13121010455522	0.0152282456288423	0	0	0.0545622685660126	0	0.00810139583294172
X5797	0.122613479665656	0	0.0611735652070764	0.135248960701137	0	0.0705290953697618	0	0	0.0569218499322463	0	0.00110957960616874	0.0254403243650385	0	0.287018157722992	0.13951725985836	0.047950542238582	0.0478099597283374	0	0.000932047541777898	0.00373517806286522	0	0
X6747	0.301871186543847	0	0.0895612755888975	0.0550704534509746	0	0.158211793532998	0.0117737925016528	0	0.0660044918206332	0	0.0519770576017235	0	0.00742296770740455	0.0782118165629969	0.0597370284796682	0	0.0596651131192168	0	0	0.0604930230899874	0	0
A01Q	0.0348108264851761	0	0.0340500887219369	0.175134897306993	0	0	0.04508999559239	0	0.128215063088027	0	0.209609679647543	0	0.0107238761510515	0	0.104344106016679	0.0398774909004134	0.0982086859526344	0	0	0.119935290137156	0	0
X3848	0.137217722042132	0	0.0735475816813428	0.0770939128614214	0	0.0142067503809335	0.213094778472991	0	0.0376003936348954	0	0.188343405403336	0	0	0.111288067174928	0.0232030416005465	0.034466640198235	0.0321272822746504	0	0	0.0578104242745877	0	0
X6606	0.0649406292268325	0	0.0132337223477339	0.0333506464160219	0	0.0454539907913733	0	0	0.15460791404651	0	0.273041867240159	0	0	0.0205460807711451	0	0	0.0193640693631859	0.0151253692370249	0	0.346112304497543	0.0142234060624709	0
X4308	0.0725717051610332	0	0.00132445641532361	0.111805455207834	0	0	0	0.00465103337889016	0.167283656255606	0	0.023388823967007	0	0	0.359649483446297	0.0431561733935133	0.0967038226756828	0.0103676274359407	0	0	0.109097762662871	0	0
A00K	0.0854351600296768	0	0.0520514816659069	0.00664356371168123	0	0.0772106883583819	0.267209473404315	0	0.0364689801448336	0	0.170402571986337	0	0	0.181151018376907	0	0.0392863488336603	0.00159181514606948	0	0	0.0825488983422312	0	0
